"Age","Attrition","DailyRate","Department","Education","EducationField","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MonthlyIncome","NumCompaniesWorked","Over18","OverTime","PerformanceRating","StandardHours","TotalWorkingYears","TrainingTimesLastYear","YearsInCurrentRole"
32,"No",371,"Sales",3,"Life Sciences",4,"Male",80,1,3,"Sales Executive",3,9610,3,"Y","No",3,80,10,2,3
40,"No",611,"Sales",4,"Medical",2,"Male",88,3,5,"Manager",2,19833,1,"Y","No",3,80,21,3,8
45,"No",176,"Human Resources",3,"Life Sciences",3,"Female",56,1,3,"Human Resources",3,9756,4,"Y","No",4,80,9,2,0
30,"No",1312,"Research & Development",4,"Technical Degree",4,"Female",78,2,1,"Research Scientist",1,4968,0,"Y","No",3,80,10,2,7
24,"No",897,"Human Resources",3,"Medical",1,"Male",59,3,1,"Human Resources",4,2145,0,"Y","No",3,80,3,2,2
30,"Yes",600,"Human Resources",3,"Human Resources",3,"Female",66,2,1,"Human Resources",4,2180,6,"Y","No",3,80,6,0,2
31,"No",1003,"Sales",3,"Technical Degree",1,"Male",51,3,2,"Sales Executive",3,8346,1,"Y","No",3,80,6,3,2
27,"No",1054,"Research & Development",3,"Medical",3,"Female",67,3,1,"Research Scientist",4,3445,1,"Y","No",3,80,6,5,2
29,"Yes",428,"Sales",3,"Marketing",2,"Female",52,1,1,"Sales Representative",2,2760,1,"Y","No",3,80,2,3,2
29,"No",461,"Research & Development",3,"Life Sciences",4,"Male",70,4,2,"Healthcare Representative",3,6294,8,"Y","Yes",3,80,10,5,2
30,"No",979,"Sales",2,"Marketing",3,"Male",94,2,3,"Sales Executive",1,7140,2,"Y","No",3,80,12,2,7
34,"No",181,"Research & Development",4,"Medical",4,"Male",97,4,1,"Research Scientist",4,2932,0,"Y","Yes",3,80,6,3,0
33,"No",1283,"Sales",3,"Marketing",4,"Female",62,3,2,"Sales Executive",2,5147,8,"Y","No",3,80,13,2,7
49,"No",1313,"Sales",4,"Marketing",4,"Female",80,3,2,"Sales Executive",4,4507,3,"Y","No",3,80,8,1,1
33,"Yes",211,"Sales",3,"Life Sciences",1,"Female",74,3,3,"Sales Executive",1,8564,2,"Y","Yes",4,80,11,2,0
38,"No",594,"Research & Development",2,"Medical",3,"Female",75,2,1,"Laboratory Technician",2,2468,4,"Y","No",3,80,9,4,1
31,"Yes",1079,"Sales",4,"Marketing",1,"Male",70,3,3,"Sales Executive",3,8161,2,"Y","No",3,80,10,2,0
29,"No",590,"Research & Development",3,"Technical Degree",4,"Female",91,2,1,"Research Scientist",1,2109,1,"Y","No",3,80,1,2,0
30,"No",305,"Research & Development",3,"Life Sciences",3,"Male",58,4,2,"Healthcare Representative",3,5294,3,"Y","No",3,80,10,3,0
32,"No",953,"Research & Development",4,"Technical Degree",2,"Male",65,3,1,"Research Scientist",2,2718,2,"Y","No",3,80,12,3,7
38,"No",833,"Research & Development",3,"Medical",2,"Male",60,1,2,"Healthcare Representative",4,5811,3,"Y","Yes",3,80,15,2,0
43,"Yes",807,"Research & Development",3,"Technical Degree",3,"Male",38,2,1,"Research Scientist",3,2437,9,"Y","Yes",3,80,6,4,0
42,"No",855,"Research & Development",3,"Medical",2,"Male",57,3,1,"Laboratory Technician",2,2766,8,"Y","No",4,80,7,6,3
55,"No",478,"Research & Development",3,"Medical",3,"Male",60,2,5,"Research Director",1,19038,8,"Y","No",3,80,34,2,0
33,"No",775,"Research & Development",3,"Technical Degree",4,"Male",90,3,2,"Research Scientist",2,3055,5,"Y","No",3,80,11,2,8
41,"No",548,"Research & Development",4,"Life Sciences",3,"Male",94,3,1,"Laboratory Technician",1,2289,1,"Y","No",4,80,5,2,3
34,"No",1375,"Sales",3,"Life Sciences",4,"Male",87,3,2,"Sales Executive",3,4001,1,"Y","Yes",3,80,15,3,14
53,"No",661,"Research & Development",4,"Medical",1,"Female",60,2,4,"Manufacturing Director",3,12965,4,"Y","Yes",4,80,27,2,2
43,"No",244,"Human Resources",3,"Life Sciences",2,"Male",97,3,1,"Human Resources",4,3539,0,"Y","No",3,80,10,5,7
34,"No",511,"Sales",2,"Life Sciences",4,"Female",32,1,2,"Sales Executive",4,6029,5,"Y","No",3,80,6,3,2
21,"Yes",337,"Sales",1,"Marketing",2,"Male",31,3,1,"Sales Representative",2,2679,1,"Y","No",3,80,1,3,0
38,"No",1153,"Research & Development",2,"Other",4,"Female",40,2,1,"Laboratory Technician",3,3702,1,"Y","No",3,80,5,3,4
22,"Yes",1294,"Research & Development",1,"Medical",3,"Female",79,3,1,"Laboratory Technician",1,2398,1,"Y","Yes",3,80,1,6,0
31,"No",196,"Sales",4,"Marketing",1,"Female",91,2,2,"Sales Executive",4,5468,1,"Y","No",3,80,13,3,7
51,"No",942,"Research & Development",3,"Technical Degree",1,"Female",53,3,3,"Manager",3,13116,2,"Y","No",3,80,15,2,2
37,"No",589,"Sales",2,"Marketing",2,"Male",46,2,2,"Sales Executive",2,4189,1,"Y","No",3,80,5,2,2
46,"No",734,"Research & Development",4,"Medical",3,"Male",46,3,5,"Research Director",4,19328,7,"Y","Yes",3,80,24,3,1
36,"No",1383,"Research & Development",3,"Life Sciences",4,"Male",90,3,3,"Healthcare Representative",1,8321,7,"Y","Yes",3,80,15,1,8
44,"Yes",429,"Research & Development",2,"Medical",3,"Male",99,3,1,"Research Scientist",2,2342,1,"Y","Yes",3,80,6,2,3
37,"No",1239,"Human Resources",2,"Other",3,"Male",89,3,2,"Human Resources",2,4071,2,"Y","No",3,80,19,4,0
35,"Yes",303,"Sales",3,"Life Sciences",3,"Male",84,3,2,"Sales Executive",4,5813,1,"Y","Yes",3,80,10,2,7
33,"No",867,"Research & Development",4,"Life Sciences",4,"Male",90,4,1,"Research Scientist",1,3143,6,"Y","No",3,80,14,1,8
28,"No",1181,"Research & Development",3,"Life Sciences",3,"Male",82,3,1,"Research Scientist",4,2044,1,"Y","No",3,80,5,6,3
39,"No",1253,"Research & Development",1,"Medical",3,"Male",65,3,3,"Research Director",3,13464,7,"Y","No",4,80,9,3,3
46,"No",849,"Sales",2,"Life Sciences",2,"Male",98,2,2,"Sales Executive",2,7991,8,"Y","No",3,80,6,3,2
40,"No",616,"Research & Development",2,"Life Sciences",3,"Female",99,3,1,"Laboratory Technician",1,3377,4,"Y","No",3,80,7,5,3
42,"No",1128,"Research & Development",3,"Medical",2,"Male",95,4,2,"Healthcare Representative",1,5538,5,"Y","No",3,80,10,2,0
35,"No",1180,"Research & Development",2,"Medical",2,"Male",90,3,2,"Manufacturing Director",4,5762,2,"Y","No",3,80,15,6,7
38,"No",1336,"Human Resources",3,"Human Resources",1,"Male",100,3,1,"Human Resources",2,2592,5,"Y","No",3,80,13,3,10
34,"Yes",234,"Research & Development",4,"Life Sciences",4,"Male",93,3,2,"Laboratory Technician",1,5346,4,"Y","No",3,80,11,3,1
37,"Yes",370,"Research & Development",4,"Medical",4,"Male",58,3,2,"Manufacturing Director",1,4213,1,"Y","No",3,80,10,4,3
39,"No",766,"Sales",3,"Life Sciences",3,"Male",83,3,2,"Sales Executive",4,4127,2,"Y","No",3,80,7,6,1
43,"No",343,"Research & Development",3,"Life Sciences",1,"Male",52,3,1,"Research Scientist",3,2438,4,"Y","No",3,80,7,2,2
41,"No",447,"Research & Development",3,"Life Sciences",2,"Male",85,4,2,"Healthcare Representative",2,6870,3,"Y","No",3,80,11,3,2
41,"No",796,"Sales",1,"Marketing",3,"Female",81,3,3,"Sales Executive",3,10447,0,"Y","Yes",3,80,23,3,14
30,"No",1092,"Research & Development",3,"Medical",1,"Female",64,3,3,"Manufacturing Director",3,9667,9,"Y","No",3,80,9,3,7
26,"Yes",920,"Human Resources",2,"Medical",4,"Female",69,3,1,"Human Resources",2,2148,0,"Y","Yes",3,80,6,3,1
46,"Yes",261,"Research & Development",2,"Medical",4,"Female",66,3,2,"Healthcare Representative",2,8926,4,"Y","No",4,80,13,2,7
40,"No",1194,"Research & Development",3,"Life Sciences",3,"Female",52,3,2,"Healthcare Representative",4,6513,4,"Y","No",3,80,12,3,3
34,"No",810,"Sales",2,"Technical Degree",2,"Male",92,4,2,"Sales Executive",3,6799,1,"Y","No",4,80,10,5,8
58,"No",350,"Sales",3,"Medical",2,"Male",52,3,4,"Manager",2,16291,4,"Y","No",4,80,37,0,9
35,"No",185,"Research & Development",4,"Medical",2,"Male",91,1,1,"Laboratory Technician",3,2705,0,"Y","No",3,80,6,2,4
47,"No",1001,"Research & Development",3,"Life Sciences",3,"Female",92,2,3,"Manufacturing Director",2,10333,8,"Y","Yes",3,80,28,4,11
40,"No",750,"Research & Development",3,"Life Sciences",2,"Female",47,3,2,"Healthcare Representative",1,4448,2,"Y","No",3,80,15,3,4
54,"No",431,"Research & Development",4,"Medical",4,"Female",68,3,2,"Research Scientist",4,6854,4,"Y","No",3,80,14,2,1
31,"No",1125,"Sales",4,"Marketing",1,"Female",68,3,3,"Sales Executive",1,9637,2,"Y","No",3,80,9,3,2
28,"No",1217,"Research & Development",3,"Medical",3,"Female",67,3,1,"Research Scientist",1,3591,1,"Y","No",4,80,3,3,2
38,"No",723,"Sales",4,"Marketing",2,"Female",77,1,2,"Sales Representative",4,5405,2,"Y","Yes",4,80,20,4,2
26,"No",572,"Sales",3,"Medical",3,"Male",46,3,2,"Sales Executive",4,4684,1,"Y","No",3,80,5,4,3
58,"No",1216,"Research & Development",4,"Life Sciences",1,"Male",87,3,4,"Research Director",3,15787,2,"Y","Yes",3,80,23,3,2
18,"No",1431,"Research & Development",3,"Medical",2,"Female",33,3,1,"Research Scientist",3,1514,1,"Y","No",3,80,0,4,0
31,"Yes",359,"Human Resources",5,"Human Resources",4,"Male",89,4,1,"Human Resources",1,2956,0,"Y","No",3,80,2,4,0
29,"Yes",350,"Human Resources",3,"Human Resources",1,"Male",56,2,1,"Human Resources",1,2335,4,"Y","Yes",3,80,4,3,2
45,"No",589,"Sales",4,"Life Sciences",3,"Female",67,3,2,"Sales Executive",3,5154,4,"Y","No",4,80,10,3,7
36,"No",430,"Research & Development",4,"Other",4,"Female",73,3,2,"Research Scientist",2,6962,4,"Y","Yes",4,80,15,2,0
43,"No",1422,"Sales",4,"Life Sciences",1,"Male",92,3,2,"Sales Executive",4,5675,1,"Y","No",4,80,7,5,7
27,"No",1297,"Research & Development",2,"Life Sciences",4,"Female",53,3,1,"Laboratory Technician",4,2379,0,"Y","Yes",3,80,6,3,4
29,"No",574,"Research & Development",1,"Medical",4,"Male",40,3,1,"Laboratory Technician",4,3812,1,"Y","No",3,80,11,3,8
32,"No",1318,"Sales",4,"Marketing",4,"Male",79,3,2,"Sales Executive",4,4648,8,"Y","No",3,80,4,2,0
42,"No",355,"Research & Development",4,"Technical Degree",3,"Male",38,3,1,"Research Scientist",3,2936,3,"Y","No",4,80,10,1,3
47,"No",207,"Research & Development",4,"Life Sciences",2,"Female",64,3,1,"Laboratory Technician",3,2105,4,"Y","No",3,80,7,2,2
46,"No",706,"Research & Development",2,"Life Sciences",4,"Male",82,3,3,"Manufacturing Director",4,8578,3,"Y","No",3,80,12,4,8
28,"No",280,"Human Resources",2,"Life Sciences",3,"Male",43,3,1,"Human Resources",4,2706,1,"Y","No",3,80,3,2,2
29,"No",726,"Research & Development",1,"Life Sciences",4,"Male",93,1,2,"Healthcare Representative",3,6384,8,"Y","No",3,80,11,3,0
42,"No",1142,"Research & Development",3,"Life Sciences",4,"Male",81,3,1,"Laboratory Technician",3,3968,4,"Y","No",3,80,8,3,0
32,"Yes",414,"Sales",4,"Marketing",3,"Male",82,2,2,"Sales Executive",2,9907,7,"Y","Yes",3,80,7,3,2
46,"No",1319,"Sales",3,"Technical Degree",1,"Female",45,4,4,"Sales Executive",1,13225,2,"Y","No",3,80,25,5,17
27,"No",728,"Sales",1,"Medical",2,"Female",36,2,2,"Sales Representative",3,3540,1,"Y","No",4,80,9,5,8
29,"No",352,"Human Resources",1,"Medical",4,"Male",87,2,1,"Human Resources",2,2804,1,"Y","No",3,80,1,3,0
43,"No",823,"Research & Development",3,"Medical",1,"Female",81,2,5,"Manager",3,19392,7,"Y","No",3,80,21,2,12
48,"No",1224,"Research & Development",3,"Life Sciences",4,"Male",91,2,5,"Research Director",2,19665,4,"Y","No",3,80,29,3,10
29,"Yes",459,"Research & Development",2,"Life Sciences",4,"Male",73,2,1,"Research Scientist",4,2439,1,"Y","Yes",4,80,1,3,0
46,"Yes",1254,"Sales",3,"Life Sciences",3,"Female",64,3,3,"Sales Executive",2,7314,5,"Y","No",4,80,14,2,7
27,"No",1131,"Research & Development",3,"Life Sciences",4,"Female",77,2,1,"Research Scientist",1,4774,0,"Y","No",3,80,8,2,6
39,"No",835,"Research & Development",4,"Other",4,"Male",41,3,2,"Research Scientist",4,3902,8,"Y","No",3,80,7,2,2
55,"No",836,"Research & Development",4,"Technical Degree",2,"Male",98,2,1,"Research Scientist",4,2662,8,"Y","No",4,80,19,2,2
28,"No",1172,"Sales",3,"Medical",2,"Female",78,3,1,"Sales Representative",2,2856,1,"Y","No",3,80,1,3,0
30,"Yes",945,"Sales",3,"Medical",2,"Male",89,3,1,"Sales Representative",4,1081,1,"Y","No",3,80,1,3,0
22,"Yes",391,"Research & Development",1,"Life Sciences",4,"Male",75,3,1,"Research Scientist",2,2472,1,"Y","Yes",4,80,1,2,0
36,"No",1266,"Sales",4,"Technical Degree",2,"Female",63,2,2,"Sales Executive",3,5673,1,"Y","Yes",3,80,10,4,9
31,"No",311,"Research & Development",3,"Life Sciences",2,"Male",89,3,2,"Laboratory Technician",3,4197,1,"Y","No",3,80,10,2,8
34,"No",1480,"Sales",3,"Life Sciences",3,"Male",64,3,3,"Sales Executive",4,9713,2,"Y","Yes",3,80,9,3,3
29,"No",592,"Research & Development",3,"Life Sciences",4,"Male",59,3,1,"Laboratory Technician",1,2062,3,"Y","No",3,80,11,2,2
37,"No",783,"Research & Development",4,"Medical",4,"Male",78,3,2,"Research Scientist",1,4284,5,"Y","Yes",4,80,16,2,3
35,"No",219,"Research & Development",2,"Other",4,"Female",44,2,2,"Manufacturing Director",2,4788,0,"Y","Yes",3,80,4,2,2
45,"No",556,"Research & Development",2,"Life Sciences",2,"Female",93,2,2,"Manufacturing Director",4,5906,0,"Y","No",3,80,10,2,8
36,"No",1213,"Human Resources",1,"Human Resources",2,"Male",94,2,2,"Human Resources",4,3886,1,"Y","No",4,80,10,2,1
40,"No",1137,"Research & Development",4,"Life Sciences",1,"Male",98,3,4,"Manager",1,16823,2,"Y","No",3,80,22,3,7
26,"No",482,"Research & Development",2,"Life Sciences",2,"Female",90,2,1,"Research Scientist",3,2933,1,"Y","Yes",3,80,1,3,0
27,"No",511,"Sales",2,"Medical",1,"Female",89,4,2,"Sales Executive",3,6500,0,"Y","No",3,80,9,5,7
48,"No",117,"Research & Development",3,"Medical",4,"Female",58,3,4,"Manager",4,17174,3,"Y","No",3,80,24,3,17
44,"No",170,"Research & Development",4,"Life Sciences",2,"Male",78,4,2,"Healthcare Representative",1,5033,2,"Y","No",3,80,10,5,0
34,"Yes",967,"Research & Development",4,"Technical Degree",4,"Male",85,1,1,"Research Scientist",1,2307,1,"Y","Yes",4,80,5,2,2
56,"Yes",1162,"Research & Development",2,"Life Sciences",1,"Male",97,3,1,"Laboratory Technician",4,2587,1,"Y","No",3,80,5,3,2
36,"No",335,"Sales",2,"Marketing",3,"Male",33,2,2,"Sales Executive",2,5507,2,"Y","No",3,80,12,1,2
41,"No",337,"Sales",3,"Marketing",3,"Female",54,3,2,"Sales Executive",2,4393,5,"Y","No",4,80,14,3,4
42,"No",1396,"Research & Development",3,"Medical",3,"Male",83,3,3,"Research Director",1,13348,9,"Y","No",3,80,18,3,7
31,"No",1079,"Sales",2,"Medical",3,"Female",86,3,2,"Sales Executive",4,6583,2,"Y","Yes",3,80,8,2,2
34,"No",735,"Sales",1,"Medical",4,"Female",75,2,2,"Sales Executive",4,8103,3,"Y","Yes",3,80,9,3,2
31,"No",471,"Research & Development",3,"Medical",1,"Female",62,4,1,"Laboratory Technician",3,3978,8,"Y","No",3,80,4,0,2
26,"No",1096,"Research & Development",3,"Other",3,"Male",61,4,1,"Laboratory Technician",4,2544,0,"Y","No",3,80,8,3,7
45,"No",1297,"Research & Development",4,"Medical",2,"Male",44,3,2,"Healthcare Representative",3,5399,4,"Y","No",3,80,12,3,2
33,"No",217,"Sales",4,"Marketing",2,"Male",43,3,2,"Sales Executive",3,5487,1,"Y","No",3,80,10,2,4
28,"No",783,"Sales",2,"Life Sciences",3,"Male",42,2,2,"Sales Executive",4,6834,1,"Y","Yes",3,80,7,2,7
29,"Yes",746,"Sales",3,"Technical Degree",3,"Male",45,4,1,"Sales Representative",1,1091,1,"Y","No",3,80,1,3,0
39,"No",1251,"Sales",4,"Life Sciences",1,"Female",32,1,2,"Sales Executive",3,5736,6,"Y","No",3,80,10,1,2
27,"No",1354,"Research & Development",4,"Technical Degree",2,"Male",41,3,1,"Research Scientist",2,2226,1,"Y","No",3,80,6,3,3
34,"No",735,"Research & Development",4,"Other",3,"Male",86,2,2,"Research Scientist",4,5747,1,"Y","Yes",3,80,16,3,10
28,"Yes",1475,"Sales",2,"Marketing",4,"Female",84,3,2,"Sales Executive",3,9854,3,"Y","Yes",3,80,6,0,0
47,"No",1169,"Research & Development",4,"Technical Degree",3,"Male",64,3,2,"Research Scientist",2,5467,8,"Y","No",3,80,16,4,7
56,"No",1443,"Sales",5,"Marketing",4,"Female",89,2,2,"Sales Executive",1,5380,4,"Y","No",3,80,6,3,0
39,"No",867,"Research & Development",2,"Medical",1,"Male",87,3,2,"Manufacturing Director",1,5151,1,"Y","No",4,80,10,3,0
38,"No",1394,"Research & Development",3,"Medical",4,"Female",58,2,2,"Research Scientist",2,2133,1,"Y","Yes",3,80,20,3,11
58,"No",605,"Sales",3,"Life Sciences",4,"Female",72,3,4,"Manager",4,17875,4,"Y","Yes",3,80,29,2,0
32,"Yes",238,"Research & Development",2,"Life Sciences",1,"Female",47,4,1,"Research Scientist",3,2432,3,"Y","Yes",3,80,8,2,1
38,"No",1206,"Research & Development",2,"Life Sciences",2,"Male",71,3,1,"Research Scientist",4,4771,2,"Y","No",3,80,10,0,2
49,"No",1064,"Research & Development",1,"Life Sciences",2,"Male",42,3,5,"Research Director",4,19161,3,"Y","No",3,80,28,3,4
42,"No",419,"Sales",4,"Marketing",2,"Male",77,3,2,"Sales Executive",4,5087,3,"Y","Yes",3,80,14,4,0
27,"Yes",1337,"Human Resources",3,"Human Resources",1,"Female",58,2,1,"Human Resources",2,2863,1,"Y","No",3,80,1,2,0
35,"No",682,"Sales",4,"Medical",2,"Male",71,3,2,"Sales Executive",1,5561,0,"Y","No",3,80,6,2,3
28,"No",1103,"Research & Development",3,"Medical",3,"Male",49,3,1,"Research Scientist",3,2144,1,"Y","No",3,80,5,3,3
31,"No",976,"Research & Development",2,"Medical",3,"Male",48,3,1,"Research Scientist",1,3065,1,"Y","Yes",3,80,4,3,2
36,"No",1351,"Research & Development",4,"Life Sciences",1,"Male",66,4,1,"Laboratory Technician",2,2810,1,"Y","No",4,80,5,3,4
34,"No",937,"Sales",3,"Marketing",1,"Male",32,3,3,"Sales Executive",4,9888,1,"Y","No",4,80,14,3,8
34,"No",1239,"Sales",4,"Medical",4,"Male",39,3,3,"Sales Executive",3,8628,1,"Y","No",3,80,9,2,7
26,"No",157,"Research & Development",3,"Medical",3,"Male",95,3,1,"Laboratory Technician",1,2867,0,"Y","No",3,80,8,6,7
29,"No",136,"Research & Development",3,"Life Sciences",1,"Male",89,3,2,"Healthcare Representative",1,5373,0,"Y","No",3,80,6,5,3
32,"No",1146,"Research & Development",4,"Medical",3,"Female",34,3,2,"Healthcare Representative",4,6667,5,"Y","No",3,80,9,6,1
31,"No",1125,"Research & Development",3,"Life Sciences",4,"Male",48,1,2,"Research Scientist",1,5003,1,"Y","No",4,80,10,6,8
28,"Yes",1404,"Research & Development",3,"Technical Degree",3,"Male",32,2,1,"Laboratory Technician",4,2367,5,"Y","No",3,80,6,2,1
38,"No",1404,"Sales",3,"Life Sciences",1,"Male",59,2,1,"Sales Representative",1,2858,4,"Y","No",3,80,20,3,0
35,"No",1224,"Sales",4,"Life Sciences",3,"Female",55,3,2,"Sales Executive",4,5204,1,"Y","Yes",3,80,10,2,8
27,"No",954,"Sales",3,"Marketing",4,"Male",44,3,2,"Sales Executive",4,4105,1,"Y","No",3,80,7,5,7
32,"No",1373,"Research & Development",4,"Life Sciences",4,"Male",56,2,2,"Manufacturing Director",4,9679,8,"Y","No",4,80,8,1,0
31,"Yes",754,"Sales",4,"Marketing",1,"Male",63,3,2,"Sales Executive",4,5617,1,"Y","Yes",3,80,10,4,7
53,"Yes",1168,"Sales",4,"Life Sciences",1,"Male",66,3,3,"Sales Executive",1,10448,6,"Y","Yes",3,80,15,2,2
54,"No",155,"Research & Development",2,"Life Sciences",1,"Female",67,3,2,"Research Scientist",3,2897,3,"Y","No",3,80,9,6,3
33,"No",1303,"Research & Development",2,"Life Sciences",4,"Male",36,3,2,"Healthcare Representative",3,5968,1,"Y","No",4,80,9,2,7
43,"No",574,"Research & Development",3,"Life Sciences",1,"Male",30,3,3,"Healthcare Representative",3,7510,1,"Y","No",3,80,10,1,9
38,"No",1444,"Human Resources",4,"Other",4,"Male",88,3,1,"Human Resources",2,2991,0,"Y","Yes",3,80,7,2,2
55,"No",189,"Human Resources",4,"Human Resources",3,"Male",71,4,5,"Manager",2,19636,4,"Y","Yes",3,80,35,0,9
31,"No",1276,"Research & Development",1,"Medical",4,"Female",59,1,1,"Laboratory Technician",4,1129,1,"Y","Yes",3,80,1,4,0
39,"No",119,"Sales",4,"Marketing",2,"Male",77,3,4,"Sales Executive",1,13341,0,"Y","No",3,80,21,3,8
42,"No",335,"Research & Development",2,"Life Sciences",4,"Male",37,2,2,"Research Scientist",3,4332,1,"Y","No",3,80,20,2,9
31,"No",697,"Research & Development",3,"Medical",3,"Female",40,3,3,"Research Director",3,11031,4,"Y","No",4,80,13,2,7
54,"No",157,"Research & Development",3,"Medical",3,"Female",77,3,2,"Manufacturing Director",1,4440,6,"Y","Yes",3,80,9,3,2
24,"No",771,"Research & Development",2,"Life Sciences",2,"Male",45,2,2,"Healthcare Representative",3,4617,1,"Y","No",3,80,4,2,3
23,"No",571,"Research & Development",2,"Other",4,"Male",78,3,1,"Laboratory Technician",4,2647,1,"Y","No",3,80,5,6,2
40,"No",692,"Research & Development",3,"Technical Degree",4,"Female",73,3,2,"Laboratory Technician",3,6323,1,"Y","No",3,80,10,2,9
40,"No",444,"Sales",2,"Marketing",2,"Female",92,3,2,"Sales Executive",2,5677,3,"Y","No",3,80,15,4,8
25,"No",309,"Human Resources",3,"Human Resources",3,"Female",82,3,1,"Human Resources",2,2187,4,"Y","No",3,80,6,3,0
30,"No",911,"Research & Development",2,"Medical",4,"Male",76,3,1,"Laboratory Technician",2,3748,1,"Y","No",3,80,12,6,8
25,"No",977,"Research & Development",1,"Other",4,"Male",57,3,1,"Laboratory Technician",3,3977,6,"Y","Yes",3,80,7,2,2
47,"No",1180,"Research & Development",3,"Medical",1,"Male",84,3,3,"Healthcare Representative",3,8633,2,"Y","No",4,80,25,3,14
33,"No",1313,"Research & Development",2,"Medical",2,"Male",59,2,1,"Laboratory Technician",3,2008,1,"Y","No",3,80,1,2,1
38,"No",1321,"Sales",4,"Life Sciences",4,"Male",86,3,2,"Sales Executive",2,4440,0,"Y","No",3,80,16,3,13
31,"No",1154,"Sales",2,"Life Sciences",1,"Male",54,3,1,"Sales Representative",3,3067,0,"Y","No",3,80,3,1,2
38,"No",508,"Research & Development",4,"Life Sciences",1,"Male",72,2,2,"Manufacturing Director",3,5321,2,"Y","No",3,80,10,1,3
42,"No",557,"Research & Development",4,"Life Sciences",4,"Male",35,3,2,"Research Scientist",1,5410,6,"Y","Yes",3,80,9,3,3
41,"No",642,"Research & Development",3,"Life Sciences",4,"Male",76,3,1,"Research Scientist",4,2782,3,"Y","No",4,80,12,3,3
47,"No",1162,"Research & Development",1,"Medical",3,"Female",98,3,3,"Research Director",2,11957,0,"Y","No",3,80,14,3,8
35,"No",1490,"Research & Development",4,"Medical",4,"Male",43,3,1,"Laboratory Technician",3,2660,7,"Y","Yes",3,80,5,3,2
22,"No",581,"Research & Development",2,"Life Sciences",4,"Male",63,3,1,"Research Scientist",3,3375,0,"Y","No",3,80,4,2,2
35,"No",1395,"Research & Development",4,"Medical",2,"Male",48,3,2,"Research Scientist",3,5098,1,"Y","No",3,80,10,5,7
33,"No",501,"Research & Development",2,"Medical",2,"Female",95,3,2,"Healthcare Representative",4,4878,0,"Y","Yes",3,80,10,6,7
32,"No",267,"Research & Development",4,"Life Sciences",3,"Female",49,2,1,"Laboratory Technician",2,2837,1,"Y","No",3,80,6,3,2
40,"No",543,"Research & Development",4,"Life Sciences",1,"Male",83,3,1,"Laboratory Technician",4,2406,8,"Y","No",3,80,8,3,0
32,"No",234,"Sales",4,"Medical",2,"Male",68,2,1,"Sales Representative",2,2269,0,"Y","No",3,80,3,2,2
39,"No",116,"Research & Development",1,"Life Sciences",1,"Male",52,3,2,"Research Scientist",4,4108,7,"Y","No",3,80,18,2,7
38,"No",201,"Research & Development",3,"Medical",2,"Female",99,1,3,"Research Director",3,13206,3,"Y","No",3,80,20,3,16
32,"No",801,"Sales",4,"Marketing",3,"Female",48,3,3,"Sales Executive",4,10422,1,"Y","No",3,80,14,3,10
37,"No",161,"Research & Development",3,"Life Sciences",3,"Female",42,4,3,"Research Director",4,13744,1,"Y","Yes",4,80,16,2,11
25,"No",1382,"Sales",2,"Other",1,"Female",85,3,2,"Sales Executive",3,4907,0,"Y","Yes",4,80,6,3,3
52,"No",585,"Sales",4,"Life Sciences",1,"Male",40,3,1,"Sales Representative",4,3482,2,"Y","No",3,80,16,3,8
44,"No",1037,"Research & Development",3,"Medical",2,"Male",42,3,1,"Research Scientist",4,2436,6,"Y","Yes",3,80,6,2,3
21,"No",501,"Sales",1,"Medical",3,"Male",58,3,1,"Sales Representative",1,2380,1,"Y","Yes",3,80,2,6,2
39,"No",105,"Research & Development",3,"Life Sciences",4,"Male",87,3,5,"Manager",4,19431,2,"Y","No",3,80,21,3,0
23,"Yes",638,"Sales",3,"Marketing",4,"Male",33,3,1,"Sales Representative",1,1790,1,"Y","No",3,80,1,3,0
36,"No",557,"Sales",3,"Medical",1,"Female",94,2,3,"Sales Executive",4,7644,0,"Y","No",3,80,10,2,7
36,"No",688,"Research & Development",2,"Life Sciences",4,"Female",97,3,2,"Manufacturing Director",2,5131,7,"Y","No",3,80,18,3,2
56,"No",667,"Research & Development",4,"Life Sciences",3,"Male",57,3,2,"Healthcare Representative",3,6306,1,"Y","No",4,80,13,2,12
29,"Yes",1092,"Research & Development",4,"Medical",1,"Male",36,3,1,"Research Scientist",4,4787,9,"Y","Yes",3,80,4,3,2
42,"No",300,"Research & Development",3,"Life Sciences",1,"Male",56,3,5,"Manager",3,18880,5,"Y","No",3,80,24,2,6
56,"Yes",310,"Research & Development",2,"Technical Degree",4,"Male",72,3,1,"Laboratory Technician",3,2339,8,"Y","No",3,80,14,4,9
41,"No",582,"Research & Development",4,"Life Sciences",1,"Female",60,2,4,"Manufacturing Director",2,13570,0,"Y","No",4,80,21,3,7
34,"No",704,"Sales",3,"Marketing",4,"Female",95,2,2,"Sales Executive",3,6712,1,"Y","No",4,80,8,2,7
36,"No",301,"Sales",4,"Marketing",4,"Male",88,1,2,"Sales Executive",4,5406,1,"Y","No",4,80,15,4,12
41,"No",930,"Sales",3,"Life Sciences",3,"Male",57,2,2,"Sales Executive",2,8938,2,"Y","No",3,80,14,5,4
